r_joint_0,r_joint_1,r_joint_2,r_joint_3,r_joint_4,r_joint_5,r_joint_6,l_joint_0,l_joint_1,l_joint_2,l_joint_3,l_joint_4,l_joint_5,l_joint_6,tray_x,tray_y,tray_z,tray_qx,tray_qy,tray_qz,tray_qw
-1.2091864347457886,-0.24334610998630524,0.4419691860675812,1.3365598917007446,0.8593595027923584,0.41488832235336304,0.5511314868927002,-0.9019225835800171,0.2607671320438385,0.5184181928634644,1.565536379814148,0.7354691624641418,-0.19338855147361755,0.6267616748809814,0.5126897692680359,0.05112943425774574,1.639857292175293,0.9715002775192261,-0.13337935507297516,0.18225504457950592,0.0719740241765976
-1.0839961767196655,-0.5986539125442505,0.9292697906494141,1.1029655933380127,0.28503766655921936,-1.0614057779312134,0.4065169095993042,-0.9665361642837524,0.10278317332267761,1.0472697019577026,2.079901933670044,-0.8206750750541687,-1.1561402082443237,-0.11312371492385864,0.45861029624938965,0.05393615737557411,1.761733055114746,0.9417438507080078,-0.22033756971359253,-0.16967877745628357,0.18915341794490814
-1.4648339748382568,-0.47366660833358765,0.7042876482009888,0.5494360327720642,1.148660659790039,-0.05763494595885277,-0.4129079580307007,-1.737602710723877,0.5339407920837402,1.3268765211105347,1.061411738395691,1.3059805631637573,-0.32785168290138245,0.2661435604095459,0.4933292269706726,0.10964033752679825,2.0818097591400146,0.9597234129905701,0.07799921184778214,-0.26934224367141724,0.01737700030207634
-0.6008991003036499,-0.342029869556427,0.4817412793636322,0.9293879866600037,0.6426076292991638,-0.25966504216194153,0.3997480571269989,-1.0840115547180176,0.508549690246582,0.9690765142440796,2.0949630737304688,1.3583685159683228,-0.5646932125091553,1.0700575113296509,0.485761821269989,0.014825554564595222,1.651972770690918,0.9957640171051025,0.05856580659747124,0.0705067366361618,0.007274566683918238
-0.6273772716522217,-0.2569044530391693,-0.4962382912635803,1.6616690158843994,-0.7887592911720276,-0.8555400967597961,1.1809676885604858,-0.6789906620979309,-0.11531073600053787,-0.49881353974342346,2.095836639404297,-0.9254850149154663,-0.7909984588623047,0.40985390543937683,0.374132364988327,0.0005752888391725719,1.4997566938400269,0.9642606973648071,-0.051797013729810715,0.244869202375412,0.0869334489107132
0.052797187119722366,-0.23316577076911926,-0.510287880897522,0.4686882793903351,-0.7221539616584778,-0.514716386795044,0.7948110103607178,-0.15277482569217682,-0.04476714879274368,-0.0893121212720871,0.8849816918373108,0.4477337896823883,-0.3203035295009613,0.8389155268669128,0.3420678973197937,-0.10170572251081467,1.5398896932601929,0.9840847253799438,-0.06358136981725693,0.16287130117416382,-0.03174277022480965
-1.2910181283950806,-0.07119634002447128,-0.8972002267837524,1.135016679763794,0.9704471826553345,0.369610071182251,-0.2905890643596649,-1.8037686347961426,0.20923835039138794,0.15105792880058289,0.9229822158813477,0.9821483492851257,0.07352239638566971,-0.6530032157897949,0.5426479578018188,-0.02481864020228386,1.975297212600708,0.9007748961448669,0.42484524846076965,-0.08277617394924164,0.03548666089773178
-0.5422772169113159,-0.13401338458061218,-1.1596457958221436,1.4134124517440796,-0.3855578601360321,-0.13269053399562836,-0.4297809898853302,-1.2910082340240479,-0.10837350785732269,-0.41514214873313904,1.5626031160354614,0.8419309854507446,0.3309793174266815,-0.17091229557991028,0.4310201108455658,-0.09145062416791916,1.545520544052124,0.8853975534439087,0.3385383188724518,0.2892310619354248,-0.13344763219356537
-1.201509952545166,0.14323613047599792,0.535746157169342,1.6317617893218994,0.5853367447853088,-0.22864854335784912,-0.5745930075645447,-1.304182529449463,0.59481281042099,-0.2525712251663208,2.058746576309204,-0.14123517274856567,-0.10058115422725677,-1.2488270998001099,0.48804226517677307,0.15244737267494202,1.6534059047698975,0.9706647992134094,0.035518717020750046,0.23554576933383942,0.03265674412250519
-1.0724574327468872,-0.10409368574619293,-0.48845523595809937,1.1837278604507446,0.2660510540008545,-0.2551792860031128,-0.2947780191898346,-1.1352933645248413,0.517625629901886,-0.9498234391212463,1.3078802824020386,-0.751099169254303,-0.5033949613571167,0.5199415683746338,0.5499992966651917,0.02636219747364521,1.8039140701293945,0.9958320260047913,0.04197517782449722,-0.08095728605985641,0.0016810918459668756
